		20	21		21		0.1200		0.1890		3000
		21	22		22		0.1200		0.0789		3000
		22	23		23		14.100		0.7230		3000
		23	24		24		0.2930		0.1348		3000
		24	25		25		0.1330		0.1040		3000
		25	26		26		0.1780		0.1340		3000
		26	27		27		0.1780		0.1340		3000
		4	29		28		0.0150		0.0296		3000
		29	30		29		0.0120		0.0276		3000
		30	31		30		0.1200		0.2766		3000
		31	32		31		0.2100		0.2430		3000
		32	33		32		0.1200		0.0540		3000
		33	34		33		0.1780		0.2340		3000
		34	35		34		0.1780		0.2340		3000
		35	36		35		0.1540		0.1620		3000
		31	37		36		0.1870		0.2610		3000
		37	38		37		0.1330		0.0990		3000
		30	40		38		0.3300		0.1940		3000
		40	41		39		0.3100		0.1940		3000
		41	42		40		0.1300		0.1940		3000
		42	43		41		0.2800		0.1500		3000
		43	44		42		11.800		0.8500		3000
		44	45		43		0.4200		0.2436		3000
		45	46		44		0.3000		0.0972		3000
		46	47		45		0.3390		0.1221		3000
		47	48		46		0.3000		0.1779		3000
		36	49		47		0.2100		0.1383		3000
		49	50		48		0.1200		0.0789		3000
		50	51		49		0.1500		0.0987		3000
		51	52		50		0.1500		0.0987		3000
		52	53		51		0.2400		0.1581		3000
		53	54		52		0.1200		0.0789		3000
		54	55		53		0.4050		0.1458		3000
		54	56		54		0.4050		0.1458		3000
		30	58		55		0.3910		0.1410		3000
		58	59		56		0.4060		0.1461		3000
		59	60		57		0.4060		0.1461		3000
		60	61		58		0.7060		0.5461		3000
		61	62		59		0.3380		0.1218		3000
		62	63		60		0.3380		0.1218		3000
		63	64		61		0.2070		0.0747		3000
		64	65		62		0.2470		0.8922		3000
		1	66		63		0.0280		0.0418		3000
		66	67		64		0.1170		0.2016		3000
		67	68		65		0.2550		0.0918		3000
		68	69		66		0.2100		0.0759		3000
		69	70		67		0.3830		0.1380		3000
		70	71		68		0.5040		0.3303		3000
		71	72		69		0.4060		0.1461		3000
		72	73		70		0.9620		0.7610		3000
		73	74		71		0.1650		0.0600		3000
		74	75		72		0.3030		0.1092		3000
		75	76		73		0.3030		0.1092		3000
		76	77		74		0.2060		0.1440		3000
		77	78		75		0.2330		0.0840		3000
		78	79		76		0.5910		0.1773		3000
		79	80		77		0.1260		0.0453		3000
		67	81		78		0.5590		0.3687		3000
		81	82		79		0.1860		0.1227		3000
		82	83		80		0.1860		0.1227		3000
		83	84		81		0.3000		0.1390		3000
		84	85		82		0.1540		0.1480		3000
		85	86		83		0.2300		0.1280		3000
		86	87		84		0.2520		0.1060		3000
		87	88		85		0.1800		0.1480		3000
		82	89		86		0.1600		0.1820		3000
		89	90		87		0.3000		0.2300		3000
		90	91		88		0.1600		0.3930		3000
		68	93		89		0.6690		0.2412		3000
		93	94		90		0.2660		0.1227		3000
		94	95		91		0.2660		0.1227		3000
		95	96		92		0.2660		0.1227		3000
		96	97		93		0.2660		0.1227		3000
		97	98		94		0.2330		0.1150		3000
		98	99		95		0.4960		0.1380		3000
		95	100		96		0.1960		0.1800		3000
		100	101		97		0.1960		0.1800		3000
		101	102		98		0.1866		0.1220		3000
		102	103		99		0.0746		0.3180		3000
		1	105		100		0.0625		0.0265		3000
		105	106		101		0.1501		0.2340		3000
		106	107		102		0.1347		0.0888		3000
		107	108		103		0.2307		0.1203		3000
		108	109		104		0.4470		0.1608		3000
		109	110		105		0.1632		0.0588		3000
		110	111		106		0.3300		0.0990		3000
		111	112		107		0.1560		0.0561		3000
		112	113		108		0.3819		0.1374		3000
		113	114		109		0.1626		0.0585		3000
		114	115		110		0.3819		0.1374		3000
		115	116		111		0.2445		0.0879		3000
		115	117		112		0.2088		0.0753		3000
		117	118		113		0.2301		0.0828		3000
		105	119		114		0.6102		0.2196		3000
		119	120		115		0.1866		0.1270		3000
		120	121		116		0.3732		0.2460		3000
		121	122		117		0.4050		0.3670		3000
		122	123		118		0.4890		0.4380		3000
											
		48	27		119		0.5258		0.2925		3000
		17	27		120		0.5258		0.2916		3000
		8	24		121		0.4272		0.1539		3000
		56	45		122		0.4800		0.1728		3000
		65	56		123		0.3600		0.1296		3000
		38	65		124		0.5700		0.5720		3000
		9	42		125		0.5300		0.3348		3000
		61	100		126		0.3957		0.1425		3000
		76	95		127		0.6800		0.6480		3000
		91	78		128		0.4062		0.1464		3000
		103	80		129		0.4626		0.1674		3000
		113	86		130		0.6510		0.2340		3000
		110	89		131		0.8125		0.2925		3000
		115	123		132		0.7089		0.2553		3000
		25	36		133		0.5000		0.5000		3000;
#--------------------------------------------------------------------------------  
#fixar a magnitude de tensao da subestaçaoao no valor nominal
fix  { i in Ob: i == Barra_SE}
      Vsqr[i] := Vnom^2;

#--------------------------------------------------------------------------------
#fixar a injecao de potencia ativa no no de carga igual a zero
    fix  {i in Ob: i != Barra_SE }
   PS[i] := 0;

#--------------------------------------------------------------------------------
#fixar a injecao de potencia reativa no no de carga igual a zero
    fix  {i in Ob: i != Barra_SE }
   QS[i] := 0;

#--------------------------------------------------------------------------------
#normalizacao e calculo da impedancia ao quadrado

for {(i,j) in Ol} {
let R[i,j] := R[i,j] / 1000;
let X[i,j] := X[i,j] / 1000;
let Z2[i,j] := (R[i,j])^2 + (X[i,j])^2 ;
};

#--------------------------------------------------------------------------------

let Vmax   := Vnom * 1.0;
let Vmin   := Vnom * 0.9321;


let Y:= 100;

# Linearizacao
for{(i,j) in Ol}{
let DS[i,j] := (Vmax * Imax[i,j]) / Y;

for {y in 1..Y}{
let ms[i,j,y] := (2*y-1)*DS[i,j];
}
let ms[i,j,1] := ms[i,j,1] * 5/6;
}


let S := 5;

